Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020/4/10,5,0,1,4,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020/4/10,1,0,0,1,Europe
,South Sudan,6.877,31.307,2020/4/10,4,0,0,4,Africa
,Western Sahara,24.2155,-12.8858,2020/4/10,4,0,0,4,Africa
,Sao Tome and Principe,0.1864,6.6131,2020/4/10,4,0,0,4,Africa
,Yemen,15.552727,48.516388,2020/4/10,1,0,0,1,Eastern Mediterranean
,Comoros,-11.6455,43.3333,2020/4/10,0,0,0,0,Africa
,Tajikistan,38.861,71.2761,2020/4/10,0,0,0,0,Europe
,Lesotho,-29.61,28.2336,2020/4/10,0,0,0,0,Africa
,Afghanistan,33.93911,67.709953,2020/4/11,555,18,32,505,Eastern Mediterranean
,Albania,41.1533,20.1683,2020/4/11,433,23,197,213,Europe
,Algeria,28.0339,1.6596,2020/4/11,1825,275,460,1090,Africa
,Andorra,42.5063,1.5218,2020/4/11,601,26,71,504,Europe
,Angola,-11.2027,17.8739,2020/4/11,19,2,4,13,Africa
,Antigua and Barbuda,17.0608,-61.7964,2020/4/11,21,2,0,19,Americas
,Argentina,-38.4161,-63.6167,2020/4/11,1975,83,440,1452,Americas
,Armenia,40.0691,45.0382,2020/4/11,967,13,173,781,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020/4/11,103,2,59,42,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020/4/11,2857,23,4,2830,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020/4/11,28,0,2,26,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020/4/11,974,5,372,597,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020/4/11,429,3,179,247,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020/4/11,133,4,48,81,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020/4/11,1265,14,926,325,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020/4/11,514,6,216,292,Western Pacific
,Austria,47.5162,14.5501,2020/4/11,13806,337,6604,6865,Europe
,Azerbaijan,40.1431,47.5769,2020/4/11,1058,11,200,847,Europe
,Bahamas,25.025885,-78.035889,2020/4/11,46,8,5,33,Americas
,Bahrain,26.0275,50.55,2020/4/11,1040,6,555,479,Eastern Mediterranean
,Bangladesh,23.685,90.3563,2020/4/11,482,30,36,416,South-East Asia
,Barbados,13.1939,-59.5432,2020/4/11,68,4,11,53,Americas
,Belarus,53.7098,27.9534,2020/4/11,2226,23,172,2031,Europe
,Belgium,50.8333,4.469936,2020/4/11,28018,3346,5986,18686,Europe
,Benin,9.3077,2.3158,2020/4/11,35,1,5,29,Africa
,Bhutan,27.5142,90.4336,2020/4/11,5,0,2,3,South-East Asia
,Bolivia,-16.2902,-63.5887,2020/4/11,275,20,2,253,Americas
,Bosnia and Herzegovina,43.9159,17.6791,2020/4/11,946,37,139,770,Europe
,Brazil,-14.235,-51.9253,2020/4/11,20727,1124,173,19430,Americas
,Brunei,4.5353,114.7277,2020/4/11,136,1,104,31,Western Pacific
,Bulgaria,42.7339,25.4858,2020/4/11,661,28,62,571,Europe
,Burkina Faso,12.2383,-1.5616,2020/4/11,484,27,155,302,Africa
,Cabo Verde,16.5388,-23.0418,2020/4/11,8,1,1,6,Africa
,Cambodia,11.55,104.9167,2020/4/11,120,0,75,45,Western Pacific
,Cameroon,3.848,11.5021,2020/4/11,820,12,98,710,Africa
Alberta,Canada,53.9333,-116.5765,2020/4/11,1567,40,0,1527,Americas
British Columbia,Canada,53.7267,-127.6476,2020/4/11,1445,58,0,1387,Americas
Manitoba,Canada,53.7609,-98.8139,2020/4/11,243,4,0,239,Americas
New Brunswick,Canada,46.5653,-66.4619,2020/4/11,112,0,0,112,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020/4/11,241,3,0,238,Americas
Nova Scotia,Canada,44.682,-63.7443,2020/4/11,428,2,0,426,Americas
Ontario,Canada,51.2538,-85.3232,2020/4/11,6648,253,0,6395,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020/4/11,25,0,0,25,Americas
Quebec,Canada,52.9399,-73.5491,2020/4/11,12292,289,0,12003,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020/4/11,289,4,0,285,Americas
,Central African Republic,6.6111,20.9394,2020/4/11,8,0,0,8,Africa
,Chad,15.4542,18.7322,2020/4/11,11,0,2,9,Africa
,Chile,-35.6751,-71.543,2020/4/11,7366,73,1864,5429,Americas
Anhui,China,31.8257,117.2264,2020/4/11,991,6,984,1,Western Pacific
Beijing,China,40.1824,116.4142,2020/4/11,589,8,474,107,Western Pacific
Chongqing,China,30.0572,107.874,2020/4/11,579,6,570,3,Western Pacific
Fujian,China,26.0789,117.9874,2020/4/11,351,1,317,33,Western Pacific
Gansu,China,35.7518,104.2861,2020/4/11,139,2,135,2,Western Pacific
Guangdong,China,23.3417,113.4244,2020/4/11,1548,8,1437,103,Western Pacific
Guangxi,China,23.8298,108.7881,2020/4/11,254,2,252,0,Western Pacific
Guizhou,China,26.8154,106.8748,2020/4/11,146,2,144,0,Western Pacific
Hainan,China,19.1959,109.7453,2020/4/11,168,6,162,0,Western Pacific
Hebei,China,39.549,116.1306,2020/4/11,327,6,0,321,Western Pacific
Heilongjiang,China,47.862,127.7615,2020/4/11,661,13,470,178,Western Pacific
Henan,China,37.8957,114.9042,2020/4/11,1276,22,0,1254,Western Pacific
Hong Kong,China,22.3,114.2,2020/4/11,1000,4,336,660,Western Pacific
Hubei,China,30.9756,112.2707,2020/4/11,67803,3219,64264,320,Western Pacific
Hunan,China,27.6104,111.7088,2020/4/11,1019,4,1014,1,Western Pacific
Inner Mongolia,China,44.0935,113.9448,2020/4/11,155,1,79,75,Western Pacific
Jiangsu,China,32.9711,119.455,2020/4/11,652,0,636,16,Western Pacific
Jiangxi,China,27.614,115.7221,2020/4/11,937,1,936,0,Western Pacific
Jilin,China,43.6661,126.1923,2020/4/11,98,1,96,1,Western Pacific
Liaoning,China,41.2956,122.6085,2020/4/11,145,2,133,10,Western Pacific
Macau,China,22.1667,113.55,2020/4/11,45,0,10,35,Western Pacific
Ningxia,China,37.2692,106.1655,2020/4/11,75,0,75,0,Western Pacific
Qinghai,China,35.7452,95.9956,2020/4/11,18,0,18,0,Western Pacific
Shaanxi,China,35.1917,108.8701,2020/4/11,256,3,248,5,Western Pacific
Shandong,China,36.3427,118.1498,2020/4/11,784,7,757,20,Western Pacific
Shanghai,China,31.202,121.4491,2020/4/11,555,7,438,110,Western Pacific
Shanxi,China,37.5777,112.2922,2020/4/11,172,0,135,37,Western Pacific
Sichuan,China,30.6171,102.7103,2020/4/11,560,3,547,10,Western Pacific
Tianjin,China,39.3054,117.323,2020/4/11,183,3,161,19,Western Pacific
Tibet,China,31.6927,88.0924,2020/4/11,1,0,1,0,Western Pacific
Xinjiang,China,41.1129,85.2401,2020/4/11,76,3,73,0,Western Pacific
Yunnan,China,24.974,101.487,2020/4/11,184,2,174,8,Western Pacific
Zhejiang,China,29.1832,120.0934,2020/4/11,1267,1,1236,30,Western Pacific
,Colombia,4.5709,-74.2973,2020/4/11,2709,100,214,2395,Americas
,Congo (Brazzaville),-0.228,15.8277,2020/4/11,60,5,5,50,Africa
,Congo (Kinshasa),-4.0383,21.7587,2020/4/11,223,20,16,187,Africa
,Costa Rica,9.7489,-83.7534,2020/4/11,577,3,49,525,Americas
,Cote d'Ivoire,7.54,-5.5471,2020/4/11,533,4,58,471,Africa
,Croatia,45.1,15.2,2020/4/11,1534,21,323,1190,Europe
,Cuba,21.521757,-77.781167,2020/4/11,620,16,77,527,Americas
,Cyprus,35.1264,33.4299,2020/4/11,616,10,61,545,Europe
,Czech Republic,49.8175,15.473,2020/4/11,5831,129,411,5291,Europe
Faroe Islands,Denmark,61.8926,-6.9118,2020/4/11,184,0,145,39,Europe
Greenland,Greenland,71.7069,-42.6043,2020/4/11,11,0,11,0,Europe
,Denmark,56.2639,9.5018,2020/4/11,5996,260,1955,3781,Europe
,Djibouti,11.8251,42.5903,2020/4/11,187,2,36,149,Eastern Mediterranean
,Dominican Republic,18.7357,-70.1627,2020/4/11,2759,135,108,2516,Americas
,Ecuador,-1.8312,-78.1834,2020/4/11,7257,315,411,6531,Americas
,Egypt,26.820553,30.802498,2020/4/11,1939,146,426,1367,Eastern Mediterranean
,El Salvador,13.7942,-88.8965,2020/4/11,118,6,19,93,Americas
,Equatorial Guinea,1.6508,10.2679,2020/4/11,18,0,3,15,Africa
,Eritrea,15.1794,39.7823,2020/4/11,34,0,0,34,Africa
,Estonia,58.5953,25.0136,2020/4/11,1304,24,93,1187,Europe
,Eswatini,-26.5225,31.4659,2020/4/11,12,0,7,5,Africa
,Ethiopia,9.145,40.4897,2020/4/11,69,3,10,56,Africa
,Fiji,-17.7134,178.065,2020/4/11,16,0,0,16,Western Pacific
,Finland,61.92411,25.748151,2020/4/11,2905,49,300,2556,Europe
French Guiana,France,3.9339,-53.1258,2020/4/11,83,0,43,40,Europe
French Polynesia,France,-17.6797,149.4068,2020/4/11,51,0,0,51,Europe
Guadeloupe,France,16.265,-61.551,2020/4/11,143,8,67,68,Europe
Mayotte,France,-12.8275,45.166244,2020/4/11,196,3,59,134,Europe
New Caledonia,France,-20.904305,165.618042,2020/4/11,18,0,1,17,Europe
Reunion,France,-21.1151,55.5364,2020/4/11,388,0,40,348,Europe
Saint Barthelemy,France,17.9,-62.8333,2020/4/11,6,0,1,5,Europe
St Martin,France,18.0708,-63.0501,2020/4/11,32,2,11,19,Europe
Martinique,France,14.6415,-61.0242,2020/4/11,155,6,50,99,Europe
,France,46.2276,2.2137,2020/4/11,93790,13832,26391,53567,Europe
,Gabon,-0.8037,11.6094,2020/4/11,46,1,1,44,Africa
,Gambia,13.4432,-15.3101,2020/4/11,9,1,2,6,Africa
,Georgia,42.3154,43.3569,2020/4/11,242,3,60,179,Europe
,Germany,51.165691,10.451526,2020/4/11,124908,2736,57400,64772,Europe
,Ghana,7.9465,-1.0232,2020/4/11,408,8,4,396,Africa
,Greece,39.0742,21.8243,2020/4/11,2081,93,269,1719,Europe
,Guatemala,15.7835,-90.2308,2020/4/11,137,3,19,115,Americas
,Guinea,9.9456,-9.6966,2020/4/11,250,0,17,233,Africa
,Guyana,4.860416,-58.93018,2020/4/11,45,6,8,31,Americas
,Haiti,18.9712,-72.2852,2020/4/11,33,2,0,31,Americas
,Holy See,41.9029,12.4534,2020/4/11,8,0,2,6,Europe
,Honduras,15.2,-86.2419,2020/4/11,392,24,7,361,Americas
,Hungary,47.1625,19.5033,2020/4/11,1310,85,115,1110,Europe
,Iceland,64.9631,-19.0208,2020/4/11,1689,8,841,840,Europe
,India,20.593684,78.96288,2020/4/11,8446,288,969,7189,South-East Asia
,Indonesia,-0.7893,113.9213,2020/4/11,3842,327,286,3229,South-East Asia
,Iran,32.427908,53.688046,2020/4/11,70029,4357,41947,23725,Eastern Mediterranean
,Iraq,33.223191,43.679291,2020/4/11,1318,72,601,645,Eastern Mediterranean
,Ireland,53.1424,-7.6921,2020/4/11,8928,320,25,8583,Europe
,Israel,31.046051,34.851612,2020/4/11,10743,101,1341,9301,Europe
,Italy,41.87194,12.56738,2020/4/11,152271,19468,32534,100269,Europe
,Jamaica,18.1096,-77.2975,2020/4/11,65,4,13,48,Americas
,Japan,36.204824,138.252924,2020/4/11,6951,138,762,6051,Western Pacific
,Jordan,31.24,36.51,2020/4/11,381,7,177,197,Eastern Mediterranean
,Kazakhstan,48.0196,66.9237,2020/4/11,865,10,81,774,Europe
,Kenya,-0.0236,37.9062,2020/4/11,191,7,24,160,Africa
,South Korea,35.907757,127.766922,2020/4/11,10480,211,7243,3026,Western Pacific
,Kuwait,29.31166,47.481766,2020/4/11,1154,1,133,1020,Eastern Mediterranean
,Kyrgyzstan,41.20438,74.766098,2020/4/11,339,5,44,290,Europe
,Latvia,56.8796,24.6032,2020/4/11,630,3,16,611,Europe
,Lebanon,33.8547,35.8623,2020/4/11,619,20,77,522,Eastern Mediterranean
,Liberia,6.428055,-9.429499,2020/4/11,48,5,3,40,Africa
,Liechtenstein,47.14,9.55,2020/4/11,79,1,72,6,Europe
,Lithuania,55.1694,23.8813,2020/4/11,1026,23,54,949,Europe
,Luxembourg,49.8153,6.1296,2020/4/11,3270,62,500,2708,Europe
,Madagascar,-18.766947,46.869107,2020/4/11,102,0,11,91,Africa
,Malaysia,4.210484,101.975766,2020/4/11,4530,73,1995,2462,Western Pacific
,Maldives,3.2028,73.2207,2020/4/11,19,0,13,6,South-East Asia
,Malta,35.9375,14.3754,2020/4/11,370,3,16,351,Europe
,Mauritania,21.0079,-10.9408,2020/4/11,7,1,2,4,Africa
,Mauritius,-20.348404,57.552152,2020/4/11,319,9,28,282,Africa
,Mexico,23.6345,-102.5528,2020/4/11,4219,273,633,3313,Americas
,Moldova,47.4116,28.3699,2020/4/11,1560,30,75,1455,Europe
,Monaco,43.7333,7.4167,2020/4/11,92,1,5,86,Europe
,Mongolia,46.8625,103.8467,2020/4/11,16,0,4,12,Western Pacific
,Montenegro,42.708678,19.37439,2020/4/11,263,2,5,256,Europe
,Morocco,31.7917,-7.0926,2020/4/11,1545,111,146,1288,Eastern Mediterranean
,Namibia,-22.9576,18.4904,2020/4/11,16,0,3,13,Africa
,Nepal,28.1667,84.25,2020/4/11,9,0,1,8,South-East Asia
Aruba,Netherlands,12.5211,-69.9683,2020/4/11,92,0,29,63,Europe
Curacao,Netherlands,12.1696,-68.99,2020/4/11,14,1,7,6,Europe
Sint Maarten,Netherlands,18.0425,-63.0548,2020/4/11,50,9,5,36,Europe
,Netherlands,52.1326,5.2913,2020/4/11,24413,2643,0,21770,Europe
,New Zealand,-40.9006,174.886,2020/4/11,1312,4,422,886,Western Pacific
,Nicaragua,12.865416,-85.207229,2020/4/11,8,1,0,7,Americas
,Niger,17.607789,8.081666,2020/4/11,491,11,41,439,Africa
,Nigeria,9.082,8.6753,2020/4/11,318,10,70,238,Africa
,North Macedonia,41.6086,21.7453,2020/4/11,760,34,41,685,Europe
,Norway,60.472,8.4689,2020/4/11,6409,119,32,6258,Europe
,Oman,21.512583,55.923255,2020/4/11,546,3,109,434,Eastern Mediterranean
,Pakistan,30.3753,69.3451,2020/4/11,5230,91,1028,4111,Eastern Mediterranean
,Panama,8.538,-80.7821,2020/4/11,2974,74,17,2883,Americas
,Papua New Guinea,-6.314993,143.95555,2020/4/11,2,0,0,2,Western Pacific
,Paraguay,-23.4425,-58.4438,2020/4/11,133,6,18,109,Americas
,Peru,-9.19,-75.0152,2020/4/11,6848,181,1739,4928,Americas
,Philippines,12.879721,121.774017,2020/4/11,4428,247,157,4024,Western Pacific
,Poland,51.9194,19.1451,2020/4/11,6356,208,375,5773,Europe
,Portugal,39.3999,-8.2245,2020/4/11,15987,470,266,15251,Europe
,Qatar,25.3548,51.1839,2020/4/11,2728,6,247,2475,Eastern Mediterranean
,Romania,45.9432,24.9668,2020/4/11,5990,291,758,4941,Europe
,Russia,61.52401,105.318756,2020/4/11,13584,106,1045,12433,Europe
,Rwanda,-1.9403,29.8739,2020/4/11,120,0,18,102,Africa
,Saint Lucia,13.9094,-60.9789,2020/4/11,15,0,1,14,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020/4/11,12,0,1,11,Americas
,San Marino,43.9424,12.4578,2020/4/11,356,35,53,268,Europe
,Saudi Arabia,23.885942,45.079162,2020/4/11,4033,52,720,3261,Eastern Mediterranean
,Senegal,14.4974,-14.4524,2020/4/11,278,2,152,124,Africa
,Serbia,44.0165,21.0059,2020/4/11,3380,74,0,3306,Europe
,Seychelles,-4.6796,55.492,2020/4/11,11,0,0,11,Africa
,Singapore,1.2833,103.8333,2020/4/11,2299,8,528,1763,Western Pacific
,Slovakia,48.669,19.699,2020/4/11,728,2,23,703,Europe
,Slovenia,46.1512,14.9955,2020/4/11,1188,50,148,990,Europe
,Somalia,5.152149,46.199616,2020/4/11,21,1,1,19,Eastern Mediterranean
,South Africa,-30.5595,22.9375,2020/4/11,2028,25,410,1593,Africa
,Spain,40.463667,-3.74922,2020/4/11,163027,16606,59109,87312,Europe
,Sri Lanka,7.873054,80.771797,2020/4/11,198,7,54,137,South-East Asia
,Sudan,12.8628,30.2176,2020/4/11,19,2,2,15,Eastern Mediterranean
,Suriname,3.9193,-56.0278,2020/4/11,10,1,4,5,Americas
,Sweden,60.128161,18.643501,2020/4/11,10151,887,0,9264,Europe
,Switzerland,46.8182,8.2275,2020/4/11,25107,1036,12100,11971,Europe
,Taiwan*,23.7,121,2020/4/11,385,6,99,280,Western Pacific
,Tanzania,-6.369028,34.888822,2020/4/11,32,3,5,24,Africa
,Thailand,15.870032,100.992541,2020/4/11,2518,35,1135,1348,South-East Asia
,Togo,8.6195,0.8248,2020/4/11,76,3,25,48,Africa
,Trinidad and Tobago,10.6918,-61.2225,2020/4/11,112,8,12,92,Americas
,Tunisia,33.886917,9.537499,2020/4/11,685,28,43,614,Eastern Mediterranean
,Turkey,38.9637,35.2433,2020/4/11,52167,1101,2965,48101,Europe
,Uganda,1.373333,32.290275,2020/4/11,53,0,4,49,Africa
,Ukraine,48.3794,31.1656,2020/4/11,2511,73,79,2359,Europe
,United Arab Emirates,23.424076,53.847818,2020/4/11,3736,20,588,3128,Eastern Mediterranean
Bermuda,United Kingdom,32.3078,-64.7505,2020/4/11,48,4,25,19,Europe
Cayman Islands,United Kingdom,19.3133,-81.2546,2020/4/11,45,1,6,38,Europe
Channel Islands,United Kingdom,49.3723,-2.3644,2020/4/11,407,9,48,350,Europe
Gibraltar,United Kingdom,36.1408,-5.3536,2020/4/11,129,0,84,45,Europe
Isle of Man,United Kingdom,54.2361,-4.5481,2020/4/11,226,2,112,112,Europe
Montserrat,United Kingdom,16.742498,-62.187366,2020/4/11,9,0,0,9,Europe
,United Kingdom,55.3781,-3.436,2020/4/11,89390,11608,344,77438,Europe
,Uruguay,-32.5228,-55.7658,2020/4/11,501,7,224,270,Americas
,United States,40,-100,2020/4/11,527969,24777,31270,471922,Americas
,Uzbekistan,41.377491,64.585262,2020/4/11,767,4,42,721,Europe
,Venezuela,6.4238,-66.5897,2020/4/11,175,9,93,73,Americas
,Vietnam,14.058324,108.277199,2020/4/11,258,0,144,114,Western Pacific
,Zambia,-13.133897,27.849332,2020/4/11,40,2,28,10,Africa
,Zimbabwe,-19.015438,29.154857,2020/4/11,14,3,0,11,Africa
,Dominica,15.415,-61.371,2020/4/11,16,0,5,11,Americas
,Grenada,12.1165,-61.679,2020/4/11,14,0,0,14,Americas
,Mozambique,-18.665695,35.529562,2020/4/11,20,0,0,20,Africa
,Syria,34.802075,38.996815,2020/4/11,25,2,0,23,Eastern Mediterranean
,Timor-Leste,-8.874217,125.727539,2020/4/11,2,0,0,2,South-East Asia
,Belize,17.1899,-88.4976,2020/4/11,13,2,0,11,Americas
,Laos,19.85627,102.495496,2020/4/11,18,0,0,18,Western Pacific
,Libya,26.3351,17.228331,2020/4/11,24,1,8,15,Eastern Mediterranean
,West Bank and Gaza,31.9522,35.2332,2020/4/11,268,2,57,209,Eastern Mediterranean
,Guinea-Bissau,11.8037,-15.1804,2020/4/11,38,0,0,38,Africa
,Mali,17.570692,-3.996166,2020/4/11,87,7,22,58,Africa
,Saint Kitts and Nevis,17.357822,-62.782998,2020/4/11,12,0,0,12,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020/4/11,5,0,0,5,Americas
Yukon,Canada,64.2823,-135,2020/4/11,8,0,0,8,Americas
,Kosovo,42.602636,20.902977,2020/4/11,283,7,58,218,Europe
,Burma,21.9162,95.956,2020/4/11,38,3,2,33,South-East Asia
Anguilla,United Kingdom,18.2206,-63.0686,2020/4/11,3,0,0,3,Europe
British Virgin Islands,United Kingdom,18.4207,-64.64,2020/4/11,3,0,2,1,Europe
Turks and Caicos Islands,United Kingdom,21.694,-71.7979,2020/4/11,8,1,0,7,Europe
,Botswana,-22.3285,24.6849,2020/4/11,13,1,0,12,Africa
,Burundi,-3.3731,29.9189,2020/4/11,5,0,0,5,Africa
,Sierra Leone,8.460555,-11.779889,2020/4/11,8,0,0,8,Africa
,Malawi,-13.2543,34.3015,2020/4/11,12,2,0,10,Africa
Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020/4/11,5,0,1,4,Europe
Saint Pierre and Miquelon,France,46.8852,-56.3159,2020/4/11,1,0,0,1,Europe
,South Sudan,6.877,31.307,2020/4/11,4,0,0,4,Africa
,Western Sahara,24.2155,-12.8858,2020/4/11,4,0,0,4,Africa
,Sao Tome and Principe,0.1864,6.6131,2020/4/11,4,0,0,4,Africa
,Yemen,15.552727,48.516388,2020/4/11,1,0,0,1,Eastern Mediterranean
,Comoros,-11.6455,43.3333,2020/4/11,0,0,0,0,Africa
,Tajikistan,38.861,71.2761,2020/4/11,0,0,0,0,Europe
,Lesotho,-29.61,28.2336,2020/4/11,0,0,0,0,Africa
,Afghanistan,33.93911,67.709953,2020/4/12,607,18,32,557,Eastern Mediterranean
,Albania,41.1533,20.1683,2020/4/12,446,23,217,206,Europe
,Algeria,28.0339,1.6596,2020/4/12,1914,293,591,1030,Africa
,Andorra,42.5063,1.5218,2020/4/12,638,29,128,481,Europe
,Angola,-11.2027,17.8739,2020/4/12,19,2,4,13,Africa
,Antigua and Barbuda,17.0608,-61.7964,2020/4/12,21,2,0,19,Americas
,Argentina,-38.4161,-63.6167,2020/4/12,2142,90,468,1584,Americas
,Armenia,40.0691,45.0382,2020/4/12,1013,13,197,803,Europe
Australian Capital Territory,Australia,-35.4735,149.0124,2020/4/12,103,2,59,42,Western Pacific
New South Wales,Australia,-33.8688,151.2093,2020/4/12,2857,24,4,2829,Western Pacific
Northern Territory,Australia,-12.4634,130.8456,2020/4/12,28,0,2,26,Western Pacific
Queensland,Australia,-27.4698,153.0251,2020/4/12,983,5,372,606,Western Pacific
South Australia,Australia,-34.9285,138.6007,2020/4/12,429,4,179,246,Western Pacific
Tasmania,Australia,-42.8821,147.3272,2020/4/12,133,5,48,80,Western Pacific
Victoria,Australia,-37.8136,144.9631,2020/4/12,1268,14,926,328,Western Pacific
Western Australia,Australia,-31.9505,115.8605,2020/4/12,514,6,216,292,Western Pacific
,Austria,47.5162,14.5501,2020/4/12,13945,350,6987,6608,Europe
,Azerbaijan,40.1431,47.5769,2020/4/12,1098,11,250,837,Europe
,Bahamas,25.025885,-78.035889,2020/4/12,46,8,5,33,Americas
,Bahrain,26.0275,50.55,2020/4/12,1136,6,558,572,Eastern Mediterranean
,Bangladesh,23.685,90.3563,2020/4/12,621,34,39,548,South-East Asia
,Barbados,13.1939,-59.5432,2020/4/12,71,4,11,56,Americas
,Belarus,53.7098,27.9534,2020/4/12,2578,26,203,2349,Europe
,Belgium,50.8333,4.469936,2020/4/12,29647,3600,6463,19584,Europe
,Benin,9.3077,2.3158,2020/4/12,35,1,5,29,Africa
,Bhutan,27.5142,90.4336,2020/4/12,5,0,2,3,South-East Asia
,Bolivia,-16.2902,-63.5887,2020/4/12,300,24,2,274,Americas
,Bosnia and Herzegovina,43.9159,17.6791,2020/4/12,1009,39,193,777,Europe
,Brazil,-14.235,-51.9253,2020/4/12,22192,1223,173,20796,Americas
,Brunei,4.5353,114.7277,2020/4/12,136,1,106,29,Western Pacific
,Bulgaria,42.7339,25.4858,2020/4/12,675,29,68,578,Europe
,Burkina Faso,12.2383,-1.5616,2020/4/12,497,27,161,309,Africa
